path,noisy_labels_1,noisy_labels_5,noisy_labels_25,noisy_labels_50,is_valid
train/n02099601/ILSVRC2012_val_00012954.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4558.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4949.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1258.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/ILSVRC2012_val_00043013.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6577.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4005.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10993.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5053.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3236.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2996.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_246.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_28374.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8346.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2035.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_663.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2719.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_29058.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3916.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6658.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_634.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7004.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1058.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_19475.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3518.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4238.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1634.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2359.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2994.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5534.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_236.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5984.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_14395.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7456.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4328.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2356.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2029.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_9997.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10778.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7787.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_176.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4215.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6447.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10754.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1349.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_366.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5656.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_729.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_588.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6006.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4678.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3815.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5544.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10625.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5279.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6043.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2067.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10414.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10348.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6194.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3817.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_25029.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_22788.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4093.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2929.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6015.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_446.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_389.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3976.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_26049.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8737.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5386.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1895.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4197.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7709.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2816.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7546.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2378.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4589.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5514.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/ILSVRC2012_val_00031425.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2657.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8116.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7227.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5195.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3137.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1748.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_28276.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_846.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6884.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4657.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2526.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4716.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_9913.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5426.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3525.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8939.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1825.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6176.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10554.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6069.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_864.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_14.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5875.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_9805.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_9609.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1374.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2258.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2068.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4495.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10597.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8508.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2857.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3853.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6666.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2713.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_15265.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2409.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_118.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/ILSVRC2012_val_00020367.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_16554.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_68.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_445.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8069.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_745.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_694.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4475.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6529.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_813.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2315.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_867.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_31468.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5488.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5366.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5307.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_215.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_284.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/ILSVRC2012_val_00028946.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_598.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_229.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7614.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7823.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_9164.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7308.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2783.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_197.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_21516.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_16537.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_146.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6846.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6099.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1104.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/ILSVRC2012_val_00034584.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8037.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_875.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4777.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6807.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3689.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7123.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5655.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4094.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7037.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10197.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4216.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1967.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_9936.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_19037.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2034.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2076.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_76.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8686.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7846.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1324.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3433.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4838.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4824.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/ILSVRC2012_val_00034237.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_497.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_11396.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5523.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6814.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3609.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6077.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_854.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_27183.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_30216.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2877.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_13655.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2773.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10398.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_375.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5127.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4217.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3464.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5537.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_697.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5876.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_20954.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5803.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5296.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3764.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10106.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_22406.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1727.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5736.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_308.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2045.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1765.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4469.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3573.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_26117.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7196.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5449.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4926.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5188.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5709.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5557.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_11559.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5469.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5679.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8535.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_18066.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_268.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10098.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2585.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3954.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2223.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_763.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_15425.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7019.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_683.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_218.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5378.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/ILSVRC2012_val_00009836.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_304.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_423.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8429.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7503.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7387.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5144.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2948.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7119.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8056.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2344.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4614.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_26983.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_87.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7764.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_26363.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_26164.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4256.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_288.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3986.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3386.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7018.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1873.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_9207.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10616.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4157.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6105.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6505.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_8268.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_14938.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3788.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10794.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1246.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_9883.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2495.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1734.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3085.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3888.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/ILSVRC2012_val_00047737.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_335.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6375.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5495.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_17039.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2384.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1018.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5283.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4245.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_9385.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_563.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5369.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_15957.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_9504.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_473.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5396.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1653.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5797.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_913.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_9548.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7289.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1949.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5246.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5855.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10665.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/ILSVRC2012_val_00011373.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_6068.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3075.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7654.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_27109.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4519.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_604.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2217.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_608.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_9947.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7789.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4045.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_23343.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_7775.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3073.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4755.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1553.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5857.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_21588.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_9973.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4355.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_10995.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_95.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_569.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_29405.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_25244.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_28734.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5818.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_837.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_5883.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_1299.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_4366.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_25524.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_3856.JPEG,n02099601,n02099601,n02099601,n02099601,True
train/n02099601/n02099601_2876.JPEG,n02099601,n02099601,n02099601,n02099601,True
